,unique-id,social-graph,home-timeline,media,compose-post,user,text,url-shorten,user-mention,user-timeline,post-storage,nginx,service-user-cpu_util,service-user-mem_util,service-user-netio_read,service-user-netio_write,service-user-blkio_read,service-user-blkio_write,service-post-storage-cpu_util,service-post-storage-mem_util,service-post-storage-netio_read,service-post-storage-netio_write,service-post-storage-blkio_read,service-post-storage-blkio_write,service-nginx-cpu_util,service-nginx-mem_util,service-nginx-netio_read,service-nginx-netio_write,service-nginx-blkio_read,service-nginx-blkio_write,service-media-cpu_util,service-media-mem_util,service-media-netio_read,service-media-netio_write,service-media-blkio_read,service-media-blkio_write,service-compose-post-cpu_util,service-compose-post-mem_util,service-compose-post-netio_read,service-compose-post-netio_write,service-compose-post-blkio_read,service-compose-post-blkio_write,service-unique-id-cpu_util,service-unique-id-mem_util,service-unique-id-netio_read,service-unique-id-netio_write,service-unique-id-blkio_read,service-unique-id-blkio_write,service-url-shorten-cpu_util,service-url-shorten-mem_util,service-url-shorten-netio_read,service-url-shorten-netio_write,service-url-shorten-blkio_read,service-url-shorten-blkio_write,service-user-timeline-cpu_util,service-user-timeline-mem_util,service-user-timeline-netio_read,service-user-timeline-netio_write,service-user-timeline-blkio_read,service-user-timeline-blkio_write,service-home-timeline-cpu_util,service-home-timeline-mem_util,service-home-timeline-netio_read,service-home-timeline-netio_write,service-home-timeline-blkio_read,service-home-timeline-blkio_write,service-text-cpu_util,service-text-mem_util,service-text-netio_read,service-text-netio_write,service-text-blkio_read,service-text-blkio_write,service-user-mention-cpu_util,service-user-mention-mem_util,service-user-mention-netio_read,service-user-mention-netio_write,service-user-mention-blkio_read,service-user-mention-blkio_write,service-social-graph-cpu_util,service-social-graph-mem_util,service-social-graph-netio_read,service-social-graph-netio_write,service-social-graph-blkio_read,service-social-graph-blkio_write
20,15,1594,3370,18,19134,9,6041,1650,2008,2051,1105,21720,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
21,13,1839,2815,8,11782,6,4568,1417,2152,1844,1179,16439,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
22,32,1891,2678,7,11396,6,4349,1464,2133,1804,1084,14808,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
23,22,2997,4171,12,18139,12,7209,2222,3387,2912,1688,24842,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
24,33,1613,2258,6,10193,6,3700,1210,1601,1686,941,13583,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
25,14,1638,2366,6,10624,27,4028,1337,1875,2037,1092,14488,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
26,29,2225,3204,12,14601,11,5751,1924,2708,2448,1366,20291,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
27,13,1763,3419,7,11476,6,3840,1301,1774,1852,1054,15841,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
28,13,1898,2651,7,11071,6,4022,1214,1785,1731,1046,15349,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
29,15,1952,3732,26,12619,7,4175,1214,2024,2009,1051,16928,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
30,13,1925,3555,27,11785,6,3996,1324,1848,2154,940,15511,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
31,21,2499,3557,12,15043,11,5843,1855,2765,2337,1445,21019,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
32,21,1769,2719,10,13301,11,5506,1691,2506,1889,1214,18165,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
33,13,1721,2414,6,10912,9,4242,1375,1688,1889,1056,15121,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
34,14,1739,2565,7,10533,6,3717,1161,1827,1817,1005,13868,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
35,14,1724,3729,6,12860,7,4932,1611,2155,1792,972,17431,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
36,27,1570,2193,7,10290,7,3933,1222,1775,1903,1036,13664,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
37,13,1744,2460,7,10875,6,3873,1253,1672,1829,1036,15767,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
38,35,1627,2378,6,10405,7,3896,1291,1815,1817,1005,14466,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
39,14,1806,3505,7,11660,8,4188,1296,1910,1892,1044,16110,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
40,14,1609,2268,6,10894,6,4289,1185,1675,1882,1112,15109,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
41,14,2139,2996,11,11902,9,4298,1286,2019,2066,1097,16599,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
42,13,1971,2709,6,11490,7,4580,1422,1967,1787,1047,15583,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
43,19,1766,2432,21,10841,22,4223,1383,1965,1852,1003,15012,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
44,13,1430,2083,8,9946,6,3859,1153,1708,1646,908,13479,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
45,71,11519,14641,60,47485,71,18689,7825,8872,8663,6327,63769,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
46,14,1637,2480,6,10657,23,3878,1172,1787,1822,968,14754,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
47,14,1723,2318,26,10859,7,4524,1440,2131,2029,1060,15253,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
48,20,1424,2185,7,9777,6,4032,1405,1867,1613,992,13444,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
49,29,1773,2408,7,10493,7,3774,1174,1655,1872,1012,14306,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
50,32,1704,2499,6,10612,21,3807,1165,1838,1777,951,14124,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
51,34,1792,2446,6,10720,20,3831,1252,1554,1930,1044,13935,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
52,14,1515,2137,7,10461,26,4235,1437,2022,1658,998,14088,0.73,1.3,9810000.0,5880000.0,0.0,0.0,0.8,1.4100000000000001,18897800.0,12170000.0,0.0,0.0,0.32,0.47,7360000.0,9100000.0,0.0,0.0,0.4,1.49,2223300.0,1440000.0,0.0,0.0,1.39,0.05,17600000.0,25000000.0,0.0,0.0,0.09,0.04,1820000.0,1070000.0,0.0,0.0,0.96,1.4100000000000001,10078100.0,10200000.0,0.0,0.0,1.1600000000000001,1.3,9650000.0,8927000.0,0.0,0.0,0.31,0.11,3129000.0,3339100.0,0.0,0.0,0.63,0.02,9400000.0,12000000.0,0.0,0.0,0.31,0.03,6070000.0,8380000.000000001,0.0,0.0,1.19,1.31,7040000.0,6476000.0,0.0,0.0
